component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_094324,FLW0_094324,ANLT0_094324,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_181425,FLW0_181425,ANLT0_181425
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10953335,7457533.0,4392657.5,216882.34375,183676784,182631040,131031392,131843808,1775.8570556640625,3159.333740234375,31385.994140625,34245.07421875,41247.71484375,566799.6875,8619.62890625,2905.552001953125,1364.181396484375,7155.56982421875,11258341,77327.4296875,3447252.75,384673.875,30049.63671875,27324.083984375,1149203072,616245760,611920640,1597782016.0,545333760,536344416,98744800,99353768,241867600,148248560,136861584,803773888,105271104,106236008,160.59425354003906,59636.65234375,10802003,6221972.5,39421.453125,118723992,1007.7242431640624,445715.875,114922432,115829352,12662.98046875,77532.1171875,10092.6669921875,4901.68115234375,64909.4296875,410017.125,6229.01220703125,59567.640625,55307.734375,4964390.0,2080991.875,38151.66796875,275544288,276927776,226756512,228675072,7990,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67489117,24484,0,45.78518295288086,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:51.129,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.98,22040109.0,3800.0,3805.12,22340093.0,200.0,199.28,21470060.0,0.0,679472.28,56.38,24.42,1015.41,1388.0,1388.11,22450138.0,1600.0,1599.66,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,11025978,7462322.5,4392503.0,216683.671875,183596800,182540528,131009072,131818072,1784.5469970703125,3180.693603515625,31395.45703125,34263.51171875,41002.66796875,562794.9375,8627.5908203125,2910.351806640625,1367.3345947265625,7154.123046875,11259141,77322.4140625,3448322.0,385327.53125,30010.65234375,27531.962890625,1159806720,617713664,613434816,1586320896.0,545147392,536164160,98799304,99409352,241812592,148316208,136913104,806288512,105241976,106205808,160.602294921875,59654.0078125,10809654,6226860.5,39883.109375,118756752,1006.3541870117188,444626.1875,114751480,115658248,12667.642578125,77530.390625,10089.4248046875,4891.57080078125,64996.4921875,409853.75,6236.45654296875,59635.80078125,55143.1875,4965229.0,2082006.125,38145.91015625,275784384,277179584,227059616,228977856,8291,27.44322204589844,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67489117,24484,0,45.78518295288086,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:51.430,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.99,22040109.0,3800.0,3805.59,22340093.0,200.0,199.61,21470060.0,0.0,679120.54,56.37,24.42,1015.41,1388.0,1388.12,22450138.0,1600.0,1599.95,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,11062249,7469836.0,4394303.5,215702.59375,183367744,182312832,130941200,131750080,1776.946533203125,3159.70068359375,31390.3125,34200.78125,40761.0703125,556606.4375,8610.927734375,2897.691162109375,1366.2247314453125,7167.1591796875,11260650,77324.625,3453131.25,386410.71875,30030.544921875,27605.4765625,1175619840,616667584,612395200,1603191936.0,546255296,537152000,98756936,99367552,242164096,148274800,136914384,810161216,105274392,106233208,160.5983428955078,59607.48828125,10810354,6223696.5,39282.0234375,118817504,1009.5310668945312,443615.3125,114745096,115657608,12669.2138671875,77551.6875,10101.45703125,4887.3310546875,65134.72265625,409878.53125,6232.0810546875,59597.9140625,55066.234375,4963708.5,2081098.25,38194.66015625,275796128,277195200,226998800,228910384,8592,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67494128,24484,0,46.05216217041016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:51.731,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.99,22040109.0,3800.0,3804.49,22340093.0,200.0,200.18,21470060.0,0.0,678768.8,56.37,24.43,1015.41,1388.0,1388.13,22450138.0,1600.0,1599.86,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,11013782,7465799.0,4385565.5,215540.828125,183238672,182185120,130869376,131678384,1775.7401123046875,3169.97998046875,31399.056640625,34156.70703125,40890.83203125,554626.75,8613.525390625,2900.53125,1358.982421875,7158.60302734375,11261414,77266.6796875,3454301.0,386594.6875,30074.17578125,27591.923828125,1195876480,617431168,613171392,1627443968.0,549161280,539943104,98749904,99361336,242068576,148263808,136868960,813063680,105226928,106182832,160.5897979736328,59584.75,10798312,6239374.5,39957.19140625,118911288,1007.9111938476562,443483.15625,114888000,115806488,12672.1015625,77546.3125,10070.8994140625,4898.63037109375,65096.2109375,408072.28125,6243.29248046875,59674.9609375,55209.21484375,4961395.5,2079257.375,38269.85546875,275825472,277211712,226990656,228896672,8895,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67494128,24484,0,46.05216217041016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:52.037,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.99,22040109.0,3800.0,3803.01,22340093.0,200.0,200.81,21470060.0,0.0,678411.21,56.36,24.43,1015.41,1388.0,1388.14,22450138.0,1600.0,1599.69,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,11025674,7466343.5,4382465.0,214797.578125,183550800,182499408,130992216,131803848,1769.6065673828125,3163.637451171875,31385.791015625,34185.84375,41160.90625,554042.625,8623.17578125,2907.989501953125,1366.907470703125,7163.0029296875,11262554,77191.78125,3455281.5,386525.5,30019.548828125,27553.62109375,1209498624,617505280,613445312,1629972992.0,549659264,540458688,98754408,99364712,242066272,148170112,136794960,815979776,105188424,106147016,160.58628845214844,59673.16796875,10798726,6259328.5,39924.1328125,118926208,1007.55126953125,442978.65625,114968776,115886648,12660.1943359375,77551.0703125,10095.7529296875,4904.91650390625,65073.21484375,408057.65625,6231.591796875,59507.44921875,55171.03515625,4961350.5,2079169.75,38194.125,275902240,277279712,227074816,228987584,9194,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67494128,24484,0,46.05216217041016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:52.333,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.98,22040109.0,3800.0,3801.57,22340093.0,200.0,201.42,21470060.0,0.0,677764.45,56.38,24.43,1015.41,1388.0,1388.15,22450138.0,1600.0,1599.53,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,11039890,7467721.5,4382051.0,214562.578125,183570992,182516672,130858672,131669512,1783.4542236328125,3157.87890625,31407.06640625,34202.47265625,41238.46484375,561081.875,8616.1494140625,2900.43115234375,1359.0606689453125,7151.7861328125,11262391,77291.828125,3459649.5,387181.625,30038.873046875,27572.46875,1210435584,617531328,613573440,1634758784.0,552372864,543000960,98713656,99322240,242137360,148097440,136746416,820341952,105179392,106144896,160.5814666748047,59705.64453125,10793085,6262551.0,39776.86328125,118870128,1007.723388671875,443548.21875,114990800,115905272,12667.5810546875,77546.6875,10075.1650390625,4889.2265625,65113.79296875,409111.0,6247.7939453125,59437.87109375,55451.80859375,4966015.0,2083555.125,38188.52734375,276186496,277562816,227323344,229234016,9495,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67494128,24484,0,46.05216217041016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:52.635,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.97,22040109.0,3800.0,3800.11,22340093.0,200.0,201.73,21470060.0,0.0,677063.42,56.4,24.43,1015.41,1388.0,1388.1,22450138.0,1600.0,1599.52,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10991778,7455549.0,4376779.5,215160.875,183264752,182209200,130678552,131488792,1777.1683349609375,3160.786376953125,31398.421875,34191.90234375,41213.4453125,559061.125,8613.37109375,2902.240234375,1366.399169921875,7146.4658203125,11262443,77317.4921875,3458889.5,386101.96875,30024.50390625,27535.990234375,1257491584,619931968,615925312,1675655040.0,553389440,543951360,98700336,99308688,242178960,148200256,136853840,825794496,105189320,106150448,160.5982208251953,59668.58203125,10778892,6255120.0,39555.9296875,118789560,1007.3196411132812,443884.1875,114873072,115787040,12659.67578125,77583.0078125,10065.1943359375,4904.5546875,65125.26171875,408033.25,6232.00634765625,59338.55859375,55506.27734375,4967825.5,2084797.125,38131.62890625,276251552,277626304,226932896,228833600,9796,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67494128,24484,0,46.05216217041016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:52.938,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.97,22040109.0,3800.0,3798.65,22340093.0,200.0,201.66,21470060.0,0.0,676360.06,56.42,24.43,1015.42,1388.0,1387.97,22450138.0,1600.0,1599.69,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10933974,7456177.5,4374975.5,215848.265625,183283104,182225536,130616896,131427384,1781.2705078125,3159.269775390625,31388.6640625,34150.6171875,41019.75,558181.25,8616.544921875,2900.079833984375,1367.7996826171875,7136.2578125,11260757,77357.7734375,3460011.25,386506.34375,30105.068359375,27594.134765625,1254408448,620281408,616098048,1727103744.0,553693632,544276096,98772392,99381720,242419056,148268080,136887152,830840832,105207760,106169504,160.6005859375,59653.15625,10773517,6254225.0,39445.1171875,118760904,1007.8583374023438,443774.75,114871400,115784776,12662.060546875,77570.109375,10069.6025390625,4920.404296875,64944.73046875,409133.40625,6241.58154296875,59262.5625,55572.765625,4973218.0,2088990.375,38180.8828125,276381664,277754368,227086560,228982768,10098,27.44322204589844,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67494128,24484,0,46.05216217041016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:53.241,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.96,22040109.0,3800.0,3797.18,22340093.0,200.0,201.58,21470060.0,0.0,675728.2,56.44,24.43,1015.42,1388.0,1387.83,22450138.0,1600.0,1599.85,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10864973,7446017.5,4370490.5,215232.84375,183306128,182252464,130559616,131371176,1767.4949951171875,3173.37158203125,31406.12890625,34214.35546875,40924.14453125,559763.25,8624.7041015625,2898.857666015625,1366.8560791015625,7131.21728515625,11258274,77369.8125,3456812.25,385677.34375,30111.248046875,27630.51171875,1248148352,621731712,617369472,1807320960.0,554967360,545569024,98876288,99489576,242132624,148201136,136836928,831196032,105187416,106151304,160.59303283691406,59705.7109375,10756264,6264046.0,39930.05859375,118746160,1009.1148071289062,444766.9375,114896256,115806072,12659.765625,77542.09375,10071.4619140625,4895.52392578125,65020.53125,410361.1875,6236.11669921875,59318.63671875,55315.15625,4974154.5,2090045.5,38205.42578125,276172192,277578624,227118944,229030368,10398,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67494128,24484,0,46.05216217041016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:53.544,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.96,22040109.0,3800.0,3795.96,22340093.0,200.0,201.48,21470060.0,0.0,676830.09,56.48,24.43,1015.42,1388.0,1387.7,22450138.0,1600.0,1599.99,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10815866,7435152.0,4364203.5,215352.515625,183210112,182161600,130420800,131229592,1770.715087890625,3174.32666015625,31373.017578125,34169.67578125,41051.76171875,560036.8125,8614.6650390625,2903.02294921875,1365.5108642578125,7142.5087890625,11257391,77412.9296875,3451703.5,384860.6875,30116.791015625,27784.646484375,1245129728,621505472,617190528,1802963456.0,555456128,546082432,98935464,99551008,241850448,148183984,136814720,829686912,105156600,106120520,160.59555053710938,59723.4140625,10756247,6269247.5,40150.79296875,118671528,1008.3457641601562,444219.625,114638752,115544240,12660.5830078125,77541.140625,10068.1650390625,4896.57861328125,64940.03125,409338.9375,6238.46923828125,59312.87890625,55272.37109375,4978889.0,2094225.75,38104.13671875,276262784,277701472,227152160,229072928,10699,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67494128,24484,0,46.05216217041016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:53.840,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.95,22040109.0,3800.0,3796.27,22340093.0,200.0,201.2,21470060.0,0.0,677906.52,56.52,24.42,1015.41,1388.0,1387.57,22450138.0,1600.0,1599.92,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,10760359,7433777.5,4363338.5,215486.203125,183307984,182253152,130403736,131210120,1781.49560546875,3180.10302734375,31395.888671875,34110.73828125,41200.3671875,563847.125,8612.607421875,2903.27783203125,1366.4439697265625,7151.529296875,11256838,77366.8203125,3454890.0,385677.875,30045.166015625,27639.2109375,1234761216,621348928,617036992,1812143360.0,554982016,545611008,98963864,99580448,241885952,148172912,136800960,831119232,105132664,106094520,160.58860778808594,59703.3125,10773574,6262778.0,39563.3046875,118429248,1009.6038818359376,444534.28125,114494664,115398856,12656.57421875,77541.6171875,10059.0751953125,4894.00732421875,65017.96875,410232.03125,6234.16943359375,59313.921875,55359.06640625,4977883.5,2093858.0,38157.66796875,276209344,277633856,227266496,229195056,11001,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67494128,24484,0,46.05216217041016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:05:54.141,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': '87c4769b-efe8-4f00-a02b-3ebd922d4b96', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1771524347523, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-02-19T18:05:47.764Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",12.0,11.94,22040109.0,3800.0,3796.58,22340093.0,200.0,200.92,21470060.0,0.0,679001.14,56.56,24.42,1015.41,1388.0,1387.44,22450138.0,1600.0,1599.85,24020116.0
